"item_code","category_code","item_name","fkko_code","hazard_class"
"94158114313","OSSG","обводненная смесь галогенсодержащих и негалогенированных органических веществ (содержание галогенсодержащих веществ менее 15%) при технических испытаниях и измерениях","94158114313","5"
"94158191312","OSSG","смесь галогенсодержащих и негалогенированных органических веществ с неорганическими солями (содержание галогенсодержащих органических веществ 15% и более), при технических испытаниях и измерениях","94158191312","5"
"94160000000","OSSG","Отходы солей органических кислот и их смесей при технических испытаниях и измерениях","94160000000","5"
"94161111102","OSSG","отходы смеси водных растворов ацетатов натрия, калия, аммония и неорганических солей щелочных металлов при технических испытаниях и измерениях","94161111102","5"
"94161191312","OSSG","отходы водного раствора цинка уксуснокислого в смеси с негалогенированными органическими веществами при технических испытаниях и измерениях","94161191312","5"
"94161192313","OSSG","отходы водного раствора натрия уксуснокислого и свинца уксуснокислого в смеси с негалогенированными органическими веществами при технических испытаниях и измерениях","94161192313","5"
"94165643412","OSSG","отходы натрия лимоннокислого трехзамещенного 5,5-водного при технических испытаниях и измерениях","94165643412","5"
"94169121403","OSSG","отходы динатриевой соли 1-нитрозо-2-нафтол-3,6-дисульфокислоты (нитрозо-р-соли) при технических испытаниях и измерениях","94169121403","5"
"94169211104","OSSG","отходы водного раствора динатриевой соли этилендиаминтетрауксусной кислоты при технических испытаниях и измерениях","94169211104","5"
"94180000000","OSSG","Государственные стандартные образцы, утратившие потребительские свойства","94180000000","5"
"94180101524","OSSG","отходы государственных стандартных образцов БПК 5","94180101524","5"
"94180102524","OSSG","отходы государственных стандартных образцов ХПК","94180102524","5"
"94180201524","OSSG","отходы государственных стандартных образцов взвешенных веществ","94180201524","5"
"94180301204","OSSG","отходы государственных стандартных образцов мутности","94180301204","5"
"94181101534","OSSG","отходы государственных стандартных образцов ионов меди","94181101534","5"
"94185101534","OSSG","отходы государственных стандартных образцов нефтепродуктов","94185101534","5"
"94188891311","OSSG","отходы государственных стандартных образцов пестицидов в ацетонитриле в смеси","94188891311","5"
"94200000000","OSSG","Отходы технических испытаний химических веществ и химических продуктов, не вошедшие в группу 9 41","94200000000","5"
"94210000000","OSSG","Отходы технических испытаний продукции производства основных неорганических химических веществ","94210000000","5"
"94214211311","OSSG","отходы при определении массовой доли воды в перхлорате аммония с использованием реактива Фишера","94214211311","5"
"94220000000","OSSG","Отходы технических испытаний продукции производства основных органических химических веществ","94220000000","5"
"94221201103","OSSG","отходы технических испытаний продукции органического синтеза, не содержащей галогены","94221201103","5"
"94221301104","OSSG","отходы при аналитическом контроле содержания йода в уксусной кислоте","94221301104","5"
"94229121313","OSSG","отходы смеси метанола и этилцеллозольва при технических испытаниях противокристаллизационной жидкости на их основе","94229121313","5"
"94230000000","OSSG","Отходы технических испытаний сырья и продукции при производстве металлов","94230000000","5"
"94231111103","OSSG","отходы нейтрализации щелочами раствора травления на основе соляной кислоты при испытании продукции из стали","94231111103","5"
"94231211313","OSSG","очиститель углеводородный для удаления пенетрантов при цветном капиллярном методе неразрушающего контроля (дефектоскопии), утративший потребительские свойства","94231211313","5"
"94231221314","OSSG","пенетрант флуоресцентный, отработанный при неразрушающем контроле с применением люминесцентной дефектоскопии","94231221314","5"
"94231251313","OSSG","пенетрант для проведения цветной капиллярной дефектоскопии, утративший потребительские свойства","94231251313","5"
"94231271312","OSSG","проявитель на основе смеси неорганических кислот с солями меди, отработанный при проведении капиллярной дефектоскопии","94231271312","5"
"94231311101","OSSG","отходы растворов азотной и серной кислот в смеси при испытаниях и оценке макроструктуры сталей","94231311101","5"
"94231315101","OSSG","отходы раствора меди сернокислой и серной кислоты при испытаниях сталей и/или металлических сплавов на стойкость к межкристаллитной коррозии","94231315101","5"
"94233271394","OSSG","отходы газочистки выбросов дробильного оборудования при подготовке проб для проведения технических испытаний свинцово-цинковых руд","94233271394","5"
"94234000000","OSSG","Отходы технических испытаний медьсодержащего сырья и продукции его переработки","94234000000","5"
"94234211394","OSSG","отходы при определении содержания меди в сырье и готовой продукции при производстве черновой меди","94234211394","5"
"94234271424","OSSG","пыль системы аспирации лаборатории при проведении технических испытаний медноколчеданных руд","94234271424","5"
"94234811524","OSSG","кварцевые отходы тигельной плавки и шерберной плавки отработанные при технических испытаниях медьсодержащего сырья и продукции его переработки","94234811524","5"
"94237551203","OSSG","грунт, загрязненный бромоформом при технических испытаниях алмазосодержащей руды","94237551203","5"
"94238181203","OSSG","отходы тигельной плавки и шерберной плавки при технических испытаниях золотосодержащего и серебросодержащего сырья и продукции его переработки","94238181203","5"
"94238812514","OSSG","огнеупорная пробирная посуда, отработанная при определении золота и серебра в рудах серебряных и золотосодержащих и продуктах их обогащения","94238812514","5"
"94238821404","OSSG","отходы пробирной посуды и шамотных изделий в смеси при лабораторных испытаниях в аффинажном производстве измельченные","94238821404","5"
"94239721203","OSSG","отходы извлечения гидрометаллургическим методом цветных и драгоценных металлов из руд и концентратов при технических испытаниях руд и концентратов","94239721203","5"
"94240000000","OSSG","Отходы технических испытаний прочей неметаллической продукции","94240000000","5"
"94241000000","OSSG","Отходы технических испытаний при производстве продукции и изделий из стекла","94241000000","5"
"94241211394","OSSG","отходы при определении содержания хлорида натрия в составе шихты для производства стекла","94241211394","5"
"94241331293","OSSG","отходы стекловолокна при его технических испытаниях","94241331293","5"
"94241413324","OSSG","отходы водного раствора оксида церия при технических испытаниях стекла полированием","94241413324","5"
"94242111323","OSSG","отходы керосина при технических испытаниях цемента","94242111323","5"
"94242121323","OSSG","отходы этиленгликоля при технических испытаниях цемента","94242121323","5"
"94242171514","OSSG","графитовые теплоизоляционные подложки, отработанные при технических испытаниях цемента","94242171514","5"
"94242211204","OSSG","отходы бетона при технических испытаниях бетона, материалов и изделий на его основе","94242211204","5"
"94247311294","OSSG","отходы парафина при технических испытаниях материалов и изделий на основе минеральных волокон","94247311294","5"
"94248111392","OSSG","отходы удаления халькогенидного стекла при дефектоскопии алмазных заготовок методом микроскопии в иммерсионной среде","94248111392","5"
"94250000000","OSSG","Отходы технических испытаний нефти и нефтепродуктов","94250000000","5"
"94250101313","OSSG","отходы смесей нефтепродуктов при технических испытаниях и измерениях","94250101313","5"
"94250121313","OSSG","обводненные отходы смеси хлоралканов и нефтепродуктов (содержание хлоралканов менее 15%) при технических испытаниях нефтепродуктов","94250121313","5"
"94250611103","OSSG","отходы гексан-гептановой фракции при технических испытаниях и измерениях","94250611103","5"
"94250811313","OSSG","жидкие отходы при определении кислотности и кислотного числа нефтепродуктов с использованием спиртового раствора гидроксида калия","94250811313","5"
"94250812312","OSSG","отходы при определении стабильности против окисления масел нефтяных с использованием спиртобензольной смеси","94250812312","5"
"94250821313","OSSG","отходы при определении влажности минеральных негалогенированных трансформаторных масел, содержащие метанол","94250821313","5"
"94252111313","OSSG","отходы деэмульгаторов в смеси, отработанные при проведении технических испытаний нефти","94252111313","5"
"94257111312","OSSG","жидкие отходы при определении сероводорода и меркаптановой серы в природном газе","94257111312","5"
"94260000000","OSSG","Отходы технических испытаний сырья и продукции при производстве полимеров","94260000000","5"
"94261311103","OSSG","отходы водного раствора ацетата хрома (III), отработанного при разработке и тестировании систем сшивателей полимеров","94261311103","5"
"94261511332","OSSG","отходы технических испытаний поливинилхлорида эмульсионного, содержащие пластификатор на основе фталатов","94261511332","5"
"94261512202","OSSG","отходы технических испытаний поливинилхлорида суспензионного, содержащие пластификатор на основе фталатов","94261512202","5"
"94261521203","OSSG","отходы преобразованного поливинилхлорида при технических испытаниях поливинилхлорида","94261521203","5"
"94261522413","OSSG","отходы поливинилхлорида, загрязненного нефтяными маслами при технических испытаниях","94261522413","5"
"94261711322","OSSG","отходы технических испытаний изоцианатов в производстве пенополиуретанов","94261711322","5"
"94261791312","OSSG","смесь отходов технических испытаний сырья и готовой продукции в производстве полиуретанов и изделий из них","94261791312","5"
"94261911204","OSSG","отходы пластмасс, в том числе галогенсодержащих, и резины в смеси при технических испытаниях полимерных электроизоляционных материалов","94261911204","5"
"94262000000","OSSG","Отходы технических испытаний синтетических смол и продукции на их основе","94262000000","5"
"94262311393","OSSG","отходы технических испытаний сырья и готовой продукции при производстве ненасыщенных полиэфирных смол и пентафталиевых лаков на их основе","94262311393","5"
"94264000000","OSSG","Отходы технических испытаний сырья, продукции и изделий из химических волокон","94264000000","5"
"94264100000","OSSG","Отходы технических испытаний сырья, продукции и изделий из химических волокон на основе природных и синтетических полимеров","94264100000","5"
"94264111313","OSSG","смесь органических растворителей, в том числе галогенсодержащих, при технических испытаниях сырья и готовой продукции производства полиамидных волокон","94264111313","5"
"94264171604","OSSG","расходные лабораторные материалы из бумаги и текстиля, отработанные при технических испытаниях сырья и готовой продукции производства полиамидных волокон","94264171604","5"
"94270000000","OSSG","Отходы технических испытаний пищевых продуктов, напитков, табачных изделий","94270000000","5"
"94271311103","OSSG","отходы водного раствора метанола при технических испытаниях кондитерских изделий","94271311103","5"
"94271312103","OSSG","отходы водного раствора дихлорметана при технических испытаниях кондитерских изделий","94271312103","5"
"94271331394","OSSG","отходы микробиологического анализа с использованием бриллиантового зеленого при технических испытаниях эмульсий масляных, жировых и смазочных из растительного сырья в пищевой промышленности","94271331394","5"
"94271411313","OSSG","отходы смеси растительного масла и петролейного эфира при определении массовой доли нежировых примесей и/или фосфорсодержащих веществ в растительных маслах","94271411313","5"
"94271414312","OSSG","отходы при определении влаги в растительных маслах, содержащие метанол и пиридин","94271414312","5"
"94271415394","OSSG","хлорид кальция и ацетон в смеси, отработанные при определении содержания мыла титрованием ацетонового раствора и объемной доли отстоя в растительных маслах","94271415394","5"
"94271416312","OSSG","отходы при определении перекисного числа растительных масел и/или животных жиров, содержащие изооктан и кислоту уксусную","94271416312","5"
"94271417313","OSSG","спирт этиловый и эфир диэтиловый в смеси, отработанные при определении кислотного числа растительных масел","94271417313","5"
"94271418313","OSSG","кислота уксусная и хлороформ в смеси, отработанные при определении перекисного числа растительных масел","94271418313","5"
"94271419313","OSSG","метанол и метоксид натрия в смеси, отработанные при определении жирокислотного состава растительных масел","94271419313","5"
"94271451394","OSSG","обводненная смесь растительных масел и жиров с неорганическими соединениями при технических испытаниях и измерениях","94271451394","5"
"94271491393","OSSG","смесь органических веществ, включая галогенсодержащие, с неорганическими солями при технических испытаниях сырья и готовой продукции в производстве масел и жиров животных и растительных (содержание галогенсодержащих органических веществ менее 15%)","94271491393","5"
"94276511103","OSSG","отходы изооктана при определении горечи в пиве спектрофотометрическим методом","94276511103","5"
"94276521393","OSSG","смесь отходов изооктана и отходов технических испытаний в производстве пива","94276521393","5"
"94277000000","OSSG","Отходы технических испытаний продукции производства табачных изделий","94277000000","5"
"94277111102","OSSG","отходы растворителя на основе изопропилового спирта при определении содержания смолы и никотина в сигаретном дыме","94277111102","5"
"94279000000","OSSG","Прочие отходы технических испытаний пищевых продуктов, напитков, табачных изделий","94279000000","5"
"94279121102","OSSG","серная кислота, отработанная при определении массовой доли жира в молоке и молочных продуктах при их производстве","94279121102","5"
"94279122393","OSSG","диэтиловый эфир, отработанный при определении массовой доли жира в молоке и молочных продуктах при их производстве","94279122393","5"
"94279141604","OSSG","бумага лабораторная, загрязненная метанолом, при определении микотоксинов в растительном сырье","94279141604","5"
"94279181104","OSSG","смесь водных растворов азотной кислоты и хлорида серебра при определении массовой доли поваренной соли в пищевых продуктах методом аргентометрического титрования","94279181104","5"
"94279191724","OSSG","отходы пищевой продукции при технических испытаниях ее безопасности и качества","94279191724","5"
"94285131292","OSSG","отходы лабораторных исследований катализаторов на основе диоксида кремния, содержащих силилхромат и хромоцен","94285131292","5"
"94288111392","OSSG","смесь отработанных элюентов обводненная при технических испытаниях хроматографией сырья и готовой продукции производства пестицидов","94288111392","5"
"94290000000","OSSG","Отходы технических испытаний продукции, не вошедшей в другие группы","94290000000","5"
"94291000000","OSSG","Отходы технических испытаний мыла, средств моющих, чистящих, полирующих","94291000000","5"
"94291961393","OSSG","отходы спиртоэфирной смеси при определении кислотного числа жиров животных топленых в мыловаренном производстве","94291961393","5"
"94291971314","OSSG","обводненная смесь алкиламинов и жирных спиртов, отработанная при получении моющих рецептур","94291971314","5"
"94291991203","OSSG","отходы синтетических моющих средств и товаров бытовой химии при технических испытаниях их безопасности и качества","94291991203","5"
"94292981312","OSSG","смесь отходов технических испытаний сырья и готовой продукции парфюмерных и косметических средств","94292981312","5"
"94292992304","OSSG","отходы парфюмерной продукции при технических испытаниях ее качества и безопасности малоопасные","94292992304","5"
"94294111393","OSSG","отходы при технических испытаниях клеящих веществ на основе полиакриловых смол","94294111393","5"
"94296111303","OSSG","отходы определения жизнеспособности семян с применением спиртового раствора индигокармина","94296111303","5"
"94296114313","OSSG","отходы метанола и клейковины при технических испытаниях зерновых культур на наличие микотоксинов","94296114313","5"
"94296121304","OSSG","отходы при испытаниях семян на скрытую зараженность с применением фунгицидных протравителей","94296121304","5"
"94296131313","OSSG","отходы определения массы сырого жира в растительном сырье с использованием диэтилового эфира","94296131313","5"
"94299000000","OSSG","Отходы технических испытаний прочей продукции","94299000000","5"
"94299111524","OSSG","элементы неэлектрических систем инициирования отработанные при технических испытаниях","94299111524","5"
"94299211103","OSSG","жидкие отходы при исследовании компонентов каталитических систем нейтрализации отработавших газов автомобильного транспорта","94299211103","5"
"94300000000","OSSG","Отходы технических испытаний оборудования","94300000000","5"
"94341000000","OSSG","Отходы технических испытаний трубопроводов","94341000000","5"
"94341111104","OSSG","водный раствор глицерина, отработанный при внутритрубной диагностике дефектов трубопроводов","94341111104","5"
"94341211103","OSSG","отходы ингибиторов солевых отложений при их испытаниях","94341211103","5"
"94411121394","OSSG","отходы раствора глинистого бурового на водной основе при испытаниях его свойств","94411121394","5"
"94810000000","OSSG","Отходы лабораторных исследований грунтов","94810000000","5"
"94810101394","OSSG","грунт отработанный при лабораторных исследованиях, содержащий остатки химических реагентов","94810101394","5"
"94810191204","OSSG","отходы проб грунта, донных отложений и/или почвы, незагрязненных химическими реагентами, при лабораторных исследованиях","94810191204","5"
"94810192323","OSSG","отходы проб грунта, донных отложений и/или почвы, загрязненных нефтепродуктами при лабораторных исследованиях (содержание нефтепродуктов 15% и более)","94810192323","5"
"94810211205","OSSG","отходы проб торфа, не загрязненные химическими реагентами, при технических испытаниях и измерениях","94810211205","5"
"94812111323","OSSG","отходы керосина при определении коэффициента открытой пористости горных пород жидкостенасыщением","94812111323","5"
"94813111215","OSSG","сколы керна при его механической обработке","94813111215","5"
"94813721205","OSSG","отходы (осадок) отстоя охлаждающих вод при механической обработке керна","94813721205","5"
"94815111614","OSSG","фильтры бумажные, загрязненные при технических испытаниях почв и грунтов","94815111614","5"
"94912121402","OSSG","индикатор ксиленоловый оранжевый, утративший потребительские свойства","94912121402","5"
"94914571393","OSSG","отходы реактива Карла Фишера, содержащего метанол, при технических испытаниях и измерениях","94914571393","5"
"94931011104","OSSG","растворы солей при совместном сливе неорганических кислот и щелочей, отработанных при технических испытаниях и измерениях","94931011104","5"
"94931111103","OSSG","растворы солей при совместном сливе неорганических кислот и щелочей (при pH в диапазонах 3,1 - 5,5 или 8,6 - 11,0), отработанных при технических испытаниях и измерениях","94931111103","5"
"94935111393","OSSG","отходы обезвреживания карбонатом калия галогенсодержащих органических веществ, отработанных при технических испытаниях и измерениях (содержание галогенсодержащих органических веществ менее 15%)","94935111393","5"
"94980000000","OSSG","Расходные лабораторные материалы, отработанные при технических испытаниях и измерениях","94980000000","5"
"94981000000","OSSG","Расходные лабораторные материалы из бумаги, отработанные при технических испытаниях и измерениях","94981000000","5"
"94981111204","OSSG","индикаторная бумага, отработанная при технических испытаниях и измерениях","94981111204","5"
"94981211204","OSSG","фильтры бумажные, отработанные при технических испытаниях и измерениях","94981211204","5"
"94981212205","OSSG","фильтры бумажные, отработанные при исследовании пищевой продукции, питьевой и сточной воды","94981212205","5"
"94981335604","OSSG","фильтры бумажные, загрязненные кальцинированной содой и нитробензолом (содержание нитробензола не более 5%)","94981335604","5"
"94984000000","OSSG","Расходные лабораторные материалы из пластмасс, отработанные при технических испытаниях и измерениях","94984000000","5"
"94984111204","OSSG","изделия лабораторные из разнородных пластмасс, не содержащих галогены, отработанные при технических испытаниях и измерениях","94984111204","5"
"94984112534","OSSG","посуда лабораторная из разнородных пластмасс, не содержащих галогены, загрязненная нефтепродуктами при технических испытаниях и измерениях (содержание нефтепродуктов менее 15%)","94984112534","5"
"94984211724","OSSG","смесь упаковки из разнородных пластмасс от неорганических лабораторных реактивов","94984211724","5"
"94985112205","OSSG","изделия лабораторные из минеральных неметаллических материалов, отработанные при технических испытаниях и измерениях, практически неопасные","94985112205","5"
"94985113514","OSSG","посуда жаропрочная для пробирного анализа отработанная незагрязненная","94985113514","5"
"94985115504","OSSG","посуда жаропрочная, отработанная при определении драгоценных металлов пробирно-гравиметрическим методом, загрязненная","94985115504","5"
"94985121514","OSSG","тигли из шамотной глины, загрязненные боратносиликатным плавом","94985121514","5"
"94986261533","OSSG","тест-кюветы стеклянные, содержащие растворы серной кислоты и соединений хрома (VI), отработанные при определении химического потребления кислорода в воде фотометрическим методом","94986261533","5"
"94986451513","OSSG","кюветы стеклянные, загрязненные ацетилацетоном","94986451513","5"
"94986461513","OSSG","кюветы стеклянные, загрязненные нитроанилином","94986461513","5"
"94986571513","OSSG","кюветы стеклянные, загрязненные реактивом индофеноловая синь","94986571513","5"
"94986811524","OSSG","ареометры (кроме ртутьсодержащих), утратившие потребительские свойства","94986811524","5"
"94986821524","OSSG","трубки индикаторные стеклянные, отработанные при технических испытаниях и измерениях","94986821524","5"
"94988151513","OSSG","тара стеклянная из-под лабораторных реактивов, загрязненная неорганическими кислотами","94988151513","5"
"94991000000","OSSG","Отходы при ликвидации проливов и просыпей химических реактивов при технических испытаниях и измерениях","94991000000","5"
"94991111204","OSSG","бой стеклянной химической посуды","94991111204","5"
"94991112394","OSSG","бой стеклянной химической посуды, загрязненной нефтепродуктами (содержание нефтепродуктов менее 15%)","94991112394","5"
"94991113203","OSSG","бой стеклянной посуды, загрязненной нефтепродуктами (содержание нефтепродуктов 15% и более)","94991113203","5"
"94991121203","OSSG","бой стеклянной посуды, загрязненной преимущественно неорганическими веществами, в том числе кислотами","94991121203","5"
"94991181204","OSSG","мусор от помещений лаборатории","94991181204","5"
"94991211203","OSSG","силикагель, отработанный при ликвидации проливов жидких химических реактивов при технических испытаниях и измерениях","94991211203","5"
"94991221204","OSSG","песок, загрязненный преимущественно негалогенированными органическими веществами при ликвидации проливов химических реактивов при технических испытаниях и измерениях (содержание органических веществ менее 15%)","94991221204","5"
"94992000000","OSSG","Отходы газоочистки при технических испытаниях и измерениях","94992000000","5"
"94992121104","OSSG","отходы нейтрализации раствором гидроксида натрия выбросов неорганических кислот местной вытяжной системы вентиляции при технических испытаниях и измерениях","94992121104","5"
"94995111204","OSSG","отходы технических испытаний, измерений, исследований, содержащие бериллий, в герметичной полиэтиленовой таре","94995111204","5"
"94995112203","OSSG","отходы технических испытаний, измерений, исследований, содержащие бериллий, бетонированные","94995112203","5"
"95525111524","OSSG","отбойные причальные приспособления (кранцы швартовые и судовые) резинотканевые, утратившие потребительские свойства","95525111524","5"
"96000000000","OSSG","ОТХОДЫ ПРИ УНИЧТОЖЕНИИ НЕВОСТРЕБОВАННОЙ ИЛИ НЕ ПОДЛЕЖАЩЕЙ РЕАЛИЗАЦИИ ПРОДУКЦИИ","96000000000","5"
"96400000000","OSSG","Отходы при уничтожении невостребованных химических продуктов","96400000000","5"
"96412201395","OSSG","осадок нейтрализации серной кислоты природным известняком","96412201395","5"
"96700000000","OSSG","Отходы при уничтожении химического оружия и отходы сырья для его производства","96700000000","5"
"96710000000","OSSG","Отходы сырья для производства химического оружия, утратившего потребительские свойства","96710000000","5"
"96713100000","OSSG","Отходы сырья для производства химического оружия на основе мышьякорганических соединений","96713100000","5"
"96713111502","OSSG","арсазин, утративший потребительские свойства, в герметичной таре","96713111502","5"
"96740000000","OSSG","Отходы при уничтожении отравляющих веществ","96740000000","5"
"96741000000","OSSG","Отходы при уничтожении фосфорорганических отравляющих веществ нервно-паралитического действия","96741000000","5"
"96741100000","OSSG","Отходы обезвреживания продуктов детоксикации Vx","96741100000","5"
"96741131203","OSSG","битумно-солевая масса при обезвреживании реакционных масс детоксикации Vx","96741131203","5"
"96741200000","OSSG","Отходы обезвреживания продуктов детоксикации зомана","96741200000","5"
"96741211203","OSSG","бетонно-солевая масса при обезвреживании водно-солевого слоя детоксикации зомана","96741211203","5"
"96741231202","OSSG","битумно-солевая масса при обезвреживании реакционных масс детоксикации зомана","96741231202","5"
"96741300000","OSSG","Отходы обезвреживания продуктов детоксикации зарина","96741300000","5"
"96741331203","OSSG","битумно-солевая масса при обезвреживании реакционных масс детоксикации зарина","96741331203","5"
"96742000000","OSSG","Отходы при уничтожении отравляющих веществ кожно-нарывного и общеядовитого действия","96742000000","5"
"96742011204","OSSG","бетонная масса при обезвреживании отходов, загрязненных мышьяком от зачистки оборудования уничтожения химического оружия","96742011204","5"
"96742200000","OSSG","Отходы обезвреживания продуктов детоксикации люизита","96742200000","5"
"96742231203","OSSG","битумно-солевая масса при обезвреживании реакционных масс детоксикации люизита","96742231203","5"
"96742900000","OSSG","Отходы обезвреживания продуктов детоксикации отравляющих веществ кожно-нарывного и общеядовитого действия в смеси","96742900000","5"
"96742911204","OSSG","бетонно-солевая масса при обезвреживании мышьяксодержащих сточных вод","96742911204","5"
"96742931203","OSSG","битумно-солевая масса при обезвреживании реакционных масс детоксикации двойных смесей иприта и люизита","96742931203","5"
"96742933203","OSSG","битумно-солевая масса при обезвреживании реакционных масс детоксикации вязких двойных смесей иприта и люизита","96742933203","5"
"96750000000","OSSG","Отходы изделий и материалов, отработанных при уничтожении химического оружия, обработанные","96750000000","5"
"96751000000","OSSG","Отходы изделий и материалов, отработанных при уничтожении химического оружия, дегазированные","96751000000","5"
"96751100000","OSSG","Отходы сорбирующих изделий дегазированных","96751100000","5"
"96751111524","OSSG","фильтры угольные системы очистки вентиляционного воздуха при уничтожении химического оружия дегазированные","96751111524","5"
"96751300000","OSSG","Отходы средств индивидуальной защиты дегазированных","96751300000","5"
"96751371504","OSSG","средства индивидуальной защиты, отработанные при уничтожении химического оружия и боеприпасов, после дегазации и стирки","96751371504","5"
"96751600000","OSSG","Отходы резинотехнических изделий дегазированных","96751600000","5"
"96751611514","OSSG","резинотехнические изделия, отработанные при уничтожении химического оружия и боеприпасов, дегазированные","96751611514","5"
"96751700000","OSSG","Отходы лома стекла дегазированные","96751700000","5"
"96751711514","OSSG","лом стекла при уничтожении химического оружия дегазированный","96751711514","5"
